nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
1449.2986239478703,1452.1533241271966,1450.408052716936,1452.186795007615,1475.1456742059615,1438.3402967907136,1491.465742928641,1425.1202752249576,1501.8744183494928,1423.0705504644486,1492.9458309355239,1446.8081893920903,1484.3665259225027,1425.1495241437642,1502.88511912028,1408.4567393348336,1518.7772511073524,677.5203828357513,673.2388387407574,672.8617179507303,676.615363348098,678.1260880969822,705.7040092831564,707.9020594642275,737.1440796625045,748.608237493606,734.5947025844026,768.1426704043433,777.2264811197919,779.2960575648716,831.0136816842214,822.8711507888066,897.7126966203962,867.3115328834168
1450.187707083566,1452.1149531773158,1451.7129674639018,1452.7354752676833,1476.3684354509628,1438.0766993931368,1492.650595528739,1425.9458225795197,1503.3261642456052,1425.6021276201525,1492.0413186209546,1448.0754868643628,1485.5154418945312,1423.5381170000353,1504.7016459873753,1409.400911603656,1524.5474493844172,672.2548582894462,667.9403250558034,667.6767610822409,671.4380525861469,672.8285724094937,700.2345559256415,703.2637198311941,733.2256676810127,743.5719658987865,727.2724663870674,757.290622166225,774.6923751831056,773.6335939679826,824.3743144444056,819.0878786359514,888.0812595912388,869.3858163016182
1451.008332388742,1452.20603125436,1452.7957692827495,1453.3505826677601,1477.3931873866495,1438.1617933000846,1493.5664901733403,1426.8302001953123,1504.752968924386,1429.6077363150466,1491.4380700247632,1449.3350432259701,1486.6013216291158,1421.86760875157,1506.231621878489,1410.047682080951,1529.3769618443084,668.4612377711708,664.1092251368931,663.9495533534464,667.7251085553853,668.9909509931293,696.2729219709122,699.896693093436,730.7169603620256,739.9326586042134,723.0937053135464,749.2440893990655,772.7780707223076,769.6585333687918,818.8634512765068,816.192411150251,880.3316061837332,869.9419839041573
1451.7604998633985,1452.4265583583297,1453.6564581734804,1454.032117207846,1478.219930013022,1438.595578511557,1494.2134268624454,1427.7734080723367,1506.1548323858362,1435.0873765491315,1491.1360851469506,1450.5868584769123,1487.6241651262567,1420.1379993983687,1507.4750467936208,1410.3970507667188,1533.2657884870268,666.139521280925,661.7455389840268,661.6800947643467,665.4765312558134,666.6132238478892,693.819107418969,697.8009792509538,729.6179577055437,737.6903156098871,722.0584193638399,744.0030721028651,771.4835677373983,767.3708757672996,814.4810921805251,814.1847483317063,874.4637363978801,868.9800356910348
1452.812966482981,1453.1747570946113,1454.1742372058698,1455.0808476039351,1479.0208972749267,1439.4206179664259,1494.6048954554976,1429.0323152087994,1507.5273313976481,1446.4652699061812,1490.6927918933698,1451.5564248221272,1488.1629907517217,1418.1083428519123,1508.1663389660075,1411.3612972441183,1535.6007327125199,665.0626060849149,660.4513582502098,660.3602941603892,664.678612118676,665.2210395449688,693.0797180902396,696.8955579485216,730.0801682245169,736.5075022379563,725.4554741269071,740.6599695114867,770.5875222342361,766.9499061221173,810.4065261114217,813.2622411818737,869.6962018694203,863.5001903715595
1453.0377640497127,1453.3198652721599,1454.8809087844131,1455.8699391682953,1479.308282761348,1440.6770190284378,1494.9503769647517,1429.7663795834505,1508.8420410156261,1449.180162702289,1492.0631699335017,1452.7761644635893,1489.3011060442254,1416.3742621285585,1508.8284040178582,1410.5775044759125,1538.232915969123,666.2665779477079,661.8319618588407,661.9503838675367,665.5008279709593,666.4408256894071,693.5233444940482,697.7531454903744,732.5949794224335,737.4177652994797,730.8771573021304,742.867300851005,770.2741074335013,768.0646500360403,808.728856404623,812.865353538877,868.1942923409604,861.3770083472848
1453.5521974109479,1453.9719103858595,1456.1191250029074,1456.6732998802559,1479.7935703822554,1441.4575148082924,1495.0458032517217,1430.679930914017,1509.8659529913052,1451.1449000040702,1491.4324173700252,1454.6305541992197,1490.6019657679976,1414.9844109671467,1509.7406085786376,1407.7398056756892,1539.8977777390264,668.0949325561528,663.8617099580315,663.8903539748424,667.6036155337384,668.5017220633375,695.7998831612728,699.6244041806181,734.5718892415371,739.4381197974801,739.6071130661742,743.5277491978243,771.578710646857,770.4296947660905,808.9219440278558,813.3523523239869,869.7724493117566,859.9625810895653
1453.2013146536701,1453.8840800694068,1456.5660829089948,1457.388686407181,1480.0003843761638,1442.4719020298558,1494.7481616792236,1431.1650735764288,1510.3132861909423,1448.4798607599178,1492.9938267299117,1456.1632167271216,1491.9388282412585,1414.3361598423558,1509.4038856143056,1403.7322830926814,1540.7952183314744,672.180199396043,667.8522629510794,667.8093308948339,671.4226942516514,672.295052664621,699.2137294950944,702.6404636928019,738.4377761114217,742.036982218425,738.0040824526836,746.2052234468011,775.006443568639,774.1627720424112,811.9288591657372,813.6661798386352,873.6153869628913,859.150698707218
1453.3071877615803,1453.9933449881428,1457.958998180572,1457.3802722749265,1480.8654058547259,1442.871058872769,1495.7310623895564,1431.8103775751033,1511.6155925932394,1448.5782932099853,1495.7932579403841,1457.766004653205,1493.1137455531539,1415.1270483107805,1509.4634704589855,1399.8854006812696,1541.1454547700437,677.3030602591383,673.1835083734426,673.2916281563901,676.4397902715779,677.4671147664393,704.4347872052879,707.7991402035673,743.460358392625,745.9047154017862,737.0325589861194,750.4115237281442,778.6540578206386,778.6313665480847,817.1987747918997,815.4906855991915,879.1932823544463,860.4691583542603
1455.0073750813813,1454.902093069895,1459.751163301015,1458.2159540085577,1482.1861615862176,1442.9404660179512,1497.4675401960112,1433.4079546247222,1514.2481522333064,1450.133095150903,1498.5640665690116,1457.7604224795396,1494.078114827475,1416.6886338733502,1510.7271910167888,1398.0724352882032,1541.6156034923747,683.9585247948062,679.8121904645652,680.2941436767583,682.4289390927274,683.7261050996332,711.0835553123843,714.3219873337523,749.4495112101242,751.6870262509306,728.1919824509398,757.4591333298462,785.4078805106033,785.3544994535906,823.3983394077851,818.8913501557856,884.0829453241264,862.0763840448295
1458.1923123314277,1458.2117491222573,1461.6654768444255,1459.8863852364689,1484.2706909179697,1444.249730428061,1499.4989267985038,1437.090448651996,1517.247018723262,1455.584697905042,1500.4694439115988,1458.1517043340784,1495.209723336357,1417.8537059965597,1513.3325456891753,1397.8598447527215,1542.4035361153751,689.4418175106962,685.1033634004144,686.0380143665138,688.3995506649931,690.0580618722103,717.0714376540417,720.0061336698991,750.7738751002726,757.5749380929135,732.4945646013538,769.4058757963641,791.2880823044555,790.2378292992007,828.6052006312785,821.4921766008656,886.5098964146212,864.1270185198109
1463.1531386602503,1463.5942644391753,1463.6097390311115,1464.2349868047816,1488.225304739817,1448.1220394316183,1503.0774114699602,1440.3841988699787,1520.7775036039816,1454.190631684804,1502.71290588379,1458.8308897472575,1496.0319424583809,1418.3112629481734,1517.947907220751,1397.8741226196298,1543.6439630417608,693.2681510561994,689.5255308605381,688.947370256697,694.0234952654162,695.7758029756096,721.7468272617891,725.3738690330874,748.7824113028396,764.5402882893886,747.3190024239682,774.3391294933506,795.915380568732,794.2448737734846,832.9807128906256,820.780154273624,887.1741943359382,865.8743191673648
1469.7638389950716,1472.3866279238757,1473.7404465448299,1471.386935279484,1494.6051156180256,1453.9990666707367,1507.8688434419187,1450.6881619408027,1523.3734043666307,1456.1566598074787,1509.589595976331,1460.9646112351202,1497.2107253301724,1419.1670623052698,1524.5357607886917,1397.2198520842062,1546.0357927594878,692.3287709554041,689.1401131039579,690.6588821411137,697.0686987014049,698.6681711106078,723.6791338239402,729.340188162668,744.6975648062576,770.1002734956293,769.2661259969082,773.254014514742,797.4500267392118,796.3132091703875,836.2592221214663,817.6763349260609,886.6345272972476,867.9661836170021
1482.713362920853,1488.136693318686,1488.447992234004,1480.188949584962,1502.43940298898,1462.708541870118,1512.3880433582135,1465.2054926554374,1525.7684100923095,1457.032982780821,1521.9292638869524,1463.7451731363944,1498.2102726527633,1423.9632212320973,1532.0853474934906,1397.7893654959553,1548.4266146705277,692.8723911103752,690.8702668689551,692.5900261288602,697.9073152087989,699.8019205729172,722.1643240792416,730.4612038022001,739.886677151635,772.9030274890724,786.92212677002,768.6451822916672,796.5083552769258,796.6681445893793,837.0956922258656,813.1438315255307,883.192727225168,869.6083177839014
