nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
864.9174270629883,864.9174270629883,864.3222045898438,850.2352905273438,863.7269897460938,837.9340286254883,863.7269897460938,829.7993316650391,861.1476898193359,,853.2113952636719,825.6327781677246,837.9340286254883,838.132438659668,829.2041015625,833.1722564697266,821.6646270751953,502.1313247680664,499.3510208129883,499.5496139526367,498.75523376464844,499.3510208129883,513.451171875,508.68492126464844,531.9203872680664,522.9836654663086,,568.6602325439453,547.8078842163086,554.3614807128906,590.7041320800781,605.2014617919922,639.9553527832031,648.0977020263672
865.9382858276367,864.9116134643555,865.3222732543945,850.3328475952148,864.9116134643555,837.1914443969727,863.0635986328125,829.3887329101562,858.3409042358398,,854.8502197265625,825.0767135620117,838.6287841796875,836.1647720336914,830.2100677490234,833.9060897827148,820.3540153503418,503.9871826171875,500.70154571533203,501.11224365234375,498.4426689147949,500.70154571533203,513.4333953857422,509.9424057006836,532.3258285522461,542.3880996704102,,568.0571594238281,548.754020690918,555.325309753418,600.0921478271484,604.4045562744141,642.1894073486328,644.2429351806641
864.9643630981445,864.7567672729492,865.3795623779297,850.0171813964844,864.7567672729492,838.3915939331055,863.9263610839844,829.257209777832,857.9059753417969,,854.5843811035156,825.1052093505859,837.768798828125,837.3535919189453,829.4648056030273,833.2015991210938,819.5000190734863,503.0081024169922,501.7614059448242,501.7614059448242,498.43688201904297,501.5536193847656,512.7738800048828,509.8649215698242,533.7599105834961,542.6945495605469,,568.8751525878906,547.2657623291016,557.4471206665039,597.5491333007812,603.9903869628906,642.2223815917969,645.9624633789062
856.9731979370117,861.2976760864258,865.0043640136719,851.4131622314453,864.7984313964844,837.8219680786133,863.768798828125,829.7908020019531,859.4443283081055,,855.5317077636719,824.8485412597656,838.2338256835938,838.2338256835938,831.0263671875,833.7034149169922,820.9359283447266,501.32896423339844,500.5047912597656,501.1229248046875,498.0322494506836,500.91687774658203,512.4554061889648,509.5707778930664,531.8236465454102,540.2714996337891,,568.4996795654297,547.8951644897461,553.458381652832,594.4613647460938,601.6729431152344,637.1127166748047,643.9122009277344
854.8277053833008,858.4919967651367,854.2169952392578,851.3669967651367,865.4134140014648,838.5420150756836,864.8027038574219,860.3241271972656,860.5277099609375,856.0491409301758,857.0669937133789,824.2920303344727,831.009880065918,837.5241546630859,829.3813095092773,833.0455856323242,820.4241790771484,495.67748641967773,494.2492256164551,493.6371078491211,496.4936408996582,499.75825119018555,512.8166885375977,512.0005416870117,544.6466445922852,544.2385787963867,569.7433319091797,569.9473724365234,552.8081741333008,559.5414352416992,600.7571411132812,604.6338653564453,644.4212951660156,645.2374572753906
855.6677017211914,859.1597595214844,854.4352188110352,851.9702453613281,866.1438369750977,838.4128952026367,863.8842849731445,829.3746490478516,861.6247329711914,,857.1056060791016,824.2392883300781,835.9479217529297,836.974983215332,829.5800704956055,833.4829406738281,820.5418243408203,497.1812057495117,494.92212295532227,494.10063552856445,497.1812057495117,498.82418060302734,513.2001953125,510.9411087036133,532.7104949951172,530.8621444702148,,571.5257263183594,551.6046829223633,558.9980545043945,599.8670043945312,603.9744415283203,642.5842895507812,644.6380157470703
855.5768585205078,858.8959350585938,865.5340805053711,851.842903137207,865.9489669799805,838.3591690063477,865.1192016601562,829.646598815918,861.8001251220703,,858.2736129760742,824.4605407714844,836.0773010253906,835.8698577880859,829.4391479492188,832.5507888793945,819.6893768310547,497.8826141357422,495.39134216308594,498.2978210449219,497.2597885131836,498.7130355834961,513.4530487060547,510.96177673339844,532.7603759765625,530.8919296264648,,572.8282928466797,550.6144790649414,559.3339233398438,601.8931121826172,604.3843688964844,643.4142761230469,644.0370788574219
856.7379302978516,859.1985626220703,854.8924560546875,851.8166580200195,866.1703567504883,838.8983306884766,863.5046691894531,829.2608489990234,861.2490921020508,848.5358123779297,858.9935073852539,823.3143119812012,835.2073822021484,835.6174850463867,829.055793762207,832.9517974853516,819.8284149169922,497.41764068603516,495.1588706970215,494.1321601867676,497.2123031616211,498.0336685180664,513.0236740112305,511.3809356689453,532.1205368041992,538.6914978027344,569.0821990966797,572.36767578125,552.2441101074219,559.6364440917969,601.93701171875,604.6064605712891,643.4162139892578,643.6215515136719
858.5945129394531,862.1636505126953,856.2850723266602,866.5725860595703,851.0363388061523,838.0194778442383,838.8592758178711,863.0034561157227,862.5835494995117,860.9039535522461,861.113899230957,824.1628189086914,831.9309539794922,834.660285949707,829.4115600585938,833.1906433105469,820.5936889648438,494.74604415893555,492.64661407470703,491.5969047546387,497.685245513916,496.00569915771484,513.6408920288086,512.1712951660156,535.0550537109375,534.6351699829102,570.325439453125,570.325439453125,553.5300140380859,564.656982421875,602.8665618896484,603.0765075683594,642.1258697509766,644.0153350830078
857.7813339233398,861.7605056762695,855.8964614868164,851.498420715332,866.5774002075195,839.3514633178711,864.4831008911133,829.5082397460938,862.8076629638672,861.3416442871094,861.5510787963867,823.2253265380859,832.6496963500977,836.6288681030273,828.8799514770508,833.2779846191406,818.1989974975586,495.9502410888672,494.90422439575195,494.27661895751953,496.1594467163086,496.1594467163086,513.9416961669922,512.4772720336914,530.4687271118164,540.30126953125,571.8908996582031,571.6817016601562,550.1337966918945,563.1043853759766,599.0872955322266,602.0161285400391,640.3002624511719,646.5763397216797
857.6867141723633,861.4373550415039,855.6030426025391,866.2298278808594,851.4356689453125,840.3921508789062,841.6423568725586,863.9377670288086,863.9377670288086,862.2708206176758,862.6875610351562,823.7226791381836,832.6825256347656,835.5996856689453,829.140266418457,833.0992584228516,819.972053527832,494.8282165527344,492.9526786804199,492.32749938964844,497.74571990966797,495.45339584350586,512.541618347168,511.9164276123047,542.7585754394531,540.0494842529297,570.2664337158203,570.2664337158203,551.5110778808594,559.8468017578125,601.7337646484375,602.3589324951172,641.1200256347656,644.0375213623047
857.7940979003906,861.3354263305664,855.5026473999023,851.5446929931641,866.1266326904297,840.9207153320312,865.7100067138672,831.129997253418,864.8767547607422,864.2518081665039,864.4601211547852,823.4224014282227,832.796501159668,835.9211959838867,829.0468597412109,832.3798751831055,820.0893821716309,494.14257431030273,492.89200592041016,491.4330062866211,496.01842498779297,496.8521423339844,512.0674057006836,512.901123046875,529.3669662475586,541.2473831176758,567.5093536376953,567.7177734375,550.6266555786133,556.8795013427734,601.9000091552734,602.9421539306641,640.6676940917969,644.0025329589844
858.1106185913086,861.8555068969727,855.6140289306641,866.016487121582,851.0369491577148,864.9762420654297,843.1310882568359,865.8084411621094,867.0567398071289,864.9762420654297,865.6003952026367,823.3664245605469,830.6481399536133,835.4332656860352,828.7757034301758,832.9366760253906,818.997386932373,494.52577209472656,493.2749938964844,491.60729598999023,497.0273208618164,494.73423767089844,513.2873992919922,510.577392578125,542.8890686035156,543.3059997558594,568.3215026855469,568.9468841552734,551.0191192626953,556.6476058959961,599.7993469238281,602.0924377441406,641.2833862304688,643.7849426269531
858.4604415893555,862.4312133789062,855.9525833129883,851.1458587646484,850.9368743896484,839.8605194091797,865.3570404052734,866.6109619140625,867.6558990478516,865.5660171508789,866.1929931640625,823.7684555053711,831.7099914550781,836.0987396240234,827.9482116699219,832.9639205932617,818.7527465820312,493.82774353027344,491.9458236694336,491.3185157775879,495.5005645751953,495.08235931396484,512.2287445068359,513.0651550292969,543.3849868774414,542.9667739868164,567.2226409912109,567.4317474365234,549.4489517211914,557.6039352416992,597.54248046875,601.0972137451172,638.5265350341797,644.7996063232422
858.6570510864258,862.3843231201172,856.1722030639648,851.4095764160156,867.3540267944336,840.8489685058594,865.2833099365234,830.702507019043,868.596435546875,,866.3186645507812,824.0762481689453,834.636848449707,835.6722106933594,828.4247360229492,833.3944320678711,819.3136291503906,495.4280014038086,493.97949600219727,492.3240623474121,495.22107696533203,497.49729919433594,511.7754669189453,512.6031875610352,531.2268753051758,544.0565338134766,,568.4742431640625,547.7812652587891,554.4030151367188,594.1335601806641,600.3414611816406,640.2789154052734,643.3828735351562
859.0466918945312,862.8477249145508,856.3015060424805,866.8599090576172,851.4446411132812,839.8303909301758,841.0974044799805,829.4831619262695,869.6050872802734,867.0710678100586,867.0710678100586,823.1481246948242,832.2283477783203,835.3958740234375,828.2161560058594,832.4395141601562,817.8689155578613,493.62098693847656,492.77666091918945,492.1434135437012,496.3650588989258,495.3096466064453,512.6183929443359,512.1962203979492,532.037956237793,545.1250610351562,565.1778869628906,566.8665313720703,548.9245452880859,557.15673828125,597.4734497070312,601.2729187011719,641.8007354736328,645.1780395507812
858.4796524047852,862.6500778198242,855.9774017333984,851.5984497070312,851.3899307250977,841.1723861694336,867.4460678100586,830.5378036499023,869.5312805175781,867.6545944213867,867.6545944213867,823.4480743408203,833.0400619506836,835.959358215332,828.0355529785156,831.788932800293,819.4861717224121,494.66041564941406,492.5752067565918,492.15816497802734,495.70301818847656,495.49449920654297,511.34204864501953,515.0954132080078,528.8577575683594,544.0797500610352,566.8084869384766,566.8084869384766,549.0842361450195,555.7568969726562,594.5416870117188,600.1717529296875,640.4161834716797,643.126953125
858.9965591430664,863.0806732177734,856.2021789550781,866.9498062133789,850.613410949707,865.8750534057617,844.1648406982422,869.0993347167969,870.1740951538086,868.66943359375,869.0993347167969,821.8097686767578,830.1929244995117,835.136833190918,827.3985443115234,831.6975860595703,817.295768737793,490.82072830200195,489.7466697692871,489.3170509338379,496.4058151245117,494.90213775634766,514.4499435424805,509.93890380859375,540.871696472168,543.4494323730469,564.2861022949219,564.7157135009766,550.9678115844727,556.9825286865234,598.0114288330078,602.3076477050781,642.4773101806641,647.6327819824219
858.4467315673828,862.2919845581055,855.6696014404297,851.1834716796875,866.9917373657227,840.2885894775391,865.9236145019531,829.1800765991211,869.9824905395508,868.4871139526367,869.3416213989258,821.9168167114258,830.8890762329102,835.8024597167969,826.6165771484375,833.0253295898438,816.3625640869141,494.484317779541,492.77381134033203,491.49092864990234,495.3395690917969,497.4777069091797,511.80322265625,514.3689880371094,531.0464553833008,544.9443359375,564.4013824462891,565.0428161621094,551.1449356079102,557.3455429077148,598.6115570068359,603.9569091796875,643.0848083496094,648.0025177001953
858.4322280883789,862.4885559082031,855.6568450927734,866.5448913574219,851.1735305786133,840.7124633789062,866.9718704223633,830.2513961791992,868.4663162231445,867.1853713989258,868.0393371582031,821.2847595214844,831.532341003418,835.8021621704102,827.0490188598633,833.2402648925781,815.7339935302734,494.12320709228516,492.41296768188477,490.91650772094727,497.1161193847656,496.26100158691406,513.1495971679688,516.1425094604492,530.2519683837891,543.5063018798828,563.1740417480469,565.9531707763672,553.1263809204102,557.1882019042969,599.0890197753906,602.2957000732422,642.4862823486328,648.8996734619141
858.2932357788086,862.4171142578125,855.9057235717773,866.7580413818359,851.7818374633789,838.9760971069336,866.1069107055664,829.6430892944336,869.7966995239258,870.6648941040039,871.098991394043,820.7441787719727,832.6817398071289,836.3715286254883,826.1703414916992,832.2476501464844,816.1861991882324,494.9267234802246,492.5360412597656,492.1013717651367,497.5347442626953,496.2307357788086,513.617546081543,516.877571105957,531.0043487548828,542.7404403686523,560.3445892333984,560.7792510986328,550.1298370361328,555.7805480957031,595.3355407714844,601.6382446289062,643.8012542724609,647.2786102294922
858.4358215332031,862.3228759765625,855.6285018920898,866.4258728027344,851.0935974121094,866.8577651977539,840.0802764892578,869.0172424316406,831.2264251708984,870.5288696289062,,837.7048568725586,829.7147903442383,836.1932144165039,826.4755783081055,833.1699523925781,815.6781997680664,494.2808265686035,492.119083404541,491.6867370605469,497.95579528808594,497.3072738647461,517.1953201293945,513.3041763305664,540.1098098754883,530.5981369018555,559.7816925048828,,556.5390777587891,555.4581985473633,595.2342987060547,600.4224853515625,643.2250213623047,648.6293792724609
858.5126724243164,861.9446563720703,855.9386825561523,866.8781433105469,850.5761947631836,866.2346420288086,840.709228515625,870.5246276855469,,872.6696319580078,873.0986175537109,819.9028015136719,829.984260559082,835.3467483520508,826.5522766113281,833.4162521362305,815.398307800293,496.6505432128906,494.2873077392578,493.64279556274414,497.93956756591797,497.29505157470703,517.0601959228516,512.978271484375,541.9814682006836,,558.7388610839844,559.1685485839844,551.8640365600586,555.9459762573242,597.1949615478516,600.8472137451172,642.95556640625,651.3342590332031
