nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,783.2320404052734,,,,,,,739.3545913696289,,,,,,,,,,547.8533325195312,,,,,,,604.4467620849609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,750.2847595214844,,770.0419616699219,,,,766.7490921020508,,745.5806655883789,,,,,,,,,498.5130157470703,,503.923828125,,,,569.3239898681641,,593.0844879150391
731.3734130859375,731.6147155761719,739.0951995849609,735.2343063354492,738.853889465332,753.5735473632812,744.8865356445312,,754.2974624633789,,776.0149917602539,766.8453750610352,758.1583557128906,,766.8453750610352,,740.0604248046875,473.4822540283203,469.13590240478516,454.6480712890625,467.68711853027344,464.54808807373047,472.51639556884766,481.4505615234375,,500.5261993408203,,500.2847442626953,523.4652557373047,527.8116149902344,,570.0677795410156,,602.1824951171875
730.5802917480469,730.8155059814453,728.9338150024414,735.754940032959,739.0478973388672,753.1605682373047,744.6929702758789,,751.7493057250977,,771.9774703979492,,760.216911315918,,767.0380401611328,768.2140960693359,739.9887466430664,474.2887649536133,470.75604248046875,471.2270812988281,465.57471466064453,461.8064727783203,471.69811248779297,477.8214874267578,,496.898193359375,,497.13372802734375,,529.1637573242188,,572.4984893798828,574.1470794677734,602.8799133300781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.1812438964844,,743.6685180664062,,737.6764297485352,751.8177642822266,744.6272583007812,,753.9749221801758,,757.0908126831055,,763.5622711181641,790.4068450927734,769.3146820068359,768.3559417724609,742.7097854614258,454.31668853759766,,452.39637756347656,,466.3186264038086,467.9989013671875,479.52076721191406,,494.64320373535156,,494.16314697265625,,520.8074493408203,544.0912170410156,567.1349487304688,572.4157867431641,599.0601043701172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
