nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
571.2487771170479,574.3348108927411,570.92091296968,559.9751023792085,574.4844483875091,554.7970581054689,572.2865360804966,,554.0992522466751,603.5486145019529,615.677458990188,538.7604715256465,560.3144981747581,520.5265121459961,598.2258220854259,489.72432036626884,592.1447018214633,822.6879270644413,823.7673877534412,815.3008462815058,769.763056982131,770.1783000401086,788.9231540134977,793.9352852957593,,819.9213823590959,814.0039680117654,836.562415531703,847.1892845517112,850.1166643415181,878.7794839768183,863.7348055158343,903.8466360909595,916.6981637137279
583.1049488612583,584.8082427978518,582.9323087419782,570.6846122741699,586.2767682756695,565.2616021292553,580.843890598842,,566.4704001290457,601.0514373779296,607.7865676879885,547.8973688398091,563.2901638575962,527.4100946698869,606.7397210257394,492.87755203247053,592.0502837044852,811.3548376900809,799.3375685555595,804.9860954284668,768.2523018973214,768.2277494158063,787.1903653826034,791.1636069161556,,815.1657791137695,815.0833920070106,834.3943699428011,844.8242830548968,845.8408050537112,877.1580363682339,867.0230037144254,901.2017255510599,917.3261914934433
595.2036209106446,595.5672683715824,595.0394690377373,581.4900376456126,598.1125924246651,575.8653509957453,589.9969754900252,,580.2667465209961,601.0514373779296,607.7493471418111,557.3425265720915,568.6060643877303,536.3856511797223,614.5537076677596,499.6722101484025,592.4663303920203,801.0125563485283,780.1925152369909,795.549580710275,766.4901302882605,766.0341295514789,785.055673326765,788.2292262486054,,811.2672827584405,815.0833920070107,830.6036720275879,842.5586166381838,842.2322278703965,875.5182538713728,869.8586218697686,898.3241533551895,917.1449127197268
607.5447932652069,606.6118876139328,607.2423938569573,592.3913784935365,609.9919208344963,586.608304704939,599.7457907540462,,595.4882914225265,603.5486145019536,615.5657973516559,567.0959447224939,576.2621997651604,547.4531816755026,621.6677820114867,510.1082947140652,593.3928418840685,791.6610830397839,766.3322277977359,786.9913021269303,764.4765421549484,763.5974404471267,782.5190778459828,785.1321432931088,,808.2258932931088,814.0039680117658,825.1903217860636,840.3922853015724,839.2909327915743,873.8601364862358,872.2416599818645,895.2139195033488,916.1543273925788
622.02187093099,618.8353162493029,620.6068020775209,603.6708504813062,623.3288784935365,598.2434147426064,611.9314371744797,,611.6107911609472,607.9870151338127,632.3248777843662,578.1940968831384,587.7347099667509,560.8189054216662,628.8554215204153,525.8088308061876,594.9140563238238,783.379113696871,755.2327735537581,780.2064935593385,762.5180714925135,760.7214297340036,779.2873756772002,781.9273009527303,,806.0429484049484,810.7337501162581,817.024043491909,837.3155234200619,836.5707252139143,872.3843441917788,873.9787234351754,890.8732634044835,913.6516193208247
632.5860559372679,630.4329078311016,631.35948471796,614.9966830299018,633.6652388799762,608.3308345249725,622.1278802780882,,629.1117996942435,615.4047777085082,661.3850257510236,586.7830116635281,598.6609231858031,574.5520855131607,633.7569165910998,541.4436641874771,596.7482866559715,781.4518094744008,756.999385288784,777.8256574358265,759.6873448689784,757.8577016194668,776.1743977864589,778.1656512305856,,805.93856448219,808.7307633899513,809.0535430908209,836.738140287854,835.4978964669369,870.6073281424392,875.5265292213082,885.3439272925973,911.4994092668812
643.9273536318829,637.4612128848125,643.1433069138304,622.3581404913044,643.2276516868959,616.7301330566411,629.2548937116355,,651.2151808965779,628.9223313104543,682.7938813709083,597.1356143043158,608.7957850864959,592.8096131824316,637.2714447748099,560.8670567103799,598.2461402529766,765.47389184861,756.7276627676833,762.3031587146584,757.2098563058041,755.495586213612,773.5253789992565,774.9783045450852,,804.1300651913604,808.5187468755819,800.5211457752052,836.2813633510051,834.7375117710665,868.3168618338455,877.2406405494332,887.3057178315668,910.0490831647606
655.9808938162671,648.9989057268419,655.2440120152069,634.5818103608635,654.4218917120076,623.4751180013025,630.2825164794926,,661.9820796421601,643.0805397033696,683.4059520903093,606.3356087094267,621.1031399681459,610.5143203735356,640.5218593052459,580.0080388387048,599.5010408673973,755.9531878516793,755.0897394816086,758.0383308047345,753.2740503946945,753.1506529308506,771.5148213704433,772.7157251267212,,802.1946832566041,810.8347335088827,794.4798500424345,834.8249722435366,832.2862643287301,866.0007745651978,878.5817406063995,893.227883475168,909.1570238385889
666.1186167399094,660.9231138683506,666.2254696800601,647.1314559209919,663.7901066371378,627.1962636311854,638.7053869338267,651.1184082031255,678.3018028622587,652.7720122564411,683.5438690185551,617.1419249035068,632.2860023861845,622.7781684512188,642.5292590913323,592.806782313756,599.2725143432622,751.5730579921183,751.7241467067179,745.0448292323526,749.5509102230985,751.4541524251307,770.3935597737636,772.1182537987124,822.6218109130864,802.3126238868356,808.0218865530837,790.1640788487032,831.7276974632632,827.5358639671695,864.0881936209548,879.2243114653095,901.372898646764,909.0801558721639
672.2210831415091,667.3496602376307,670.8145570300879,653.9339759463361,673.6636272612077,624.7154998779301,650.7717045375284,651.1184082031255,683.8331059047159,660.296340760731,684.0454770042788,626.8172916230706,643.3427105858217,619.2243663242889,643.4239069620774,586.4585927327478,600.9024414789113,771.8692187354684,748.0291017804832,750.3946645827526,747.6782618931368,748.8172578357521,771.1410675048834,772.2037081037254,822.6218109130864,800.5178073701411,805.7480948311947,786.8048564365938,829.2444276355568,828.893654959543,864.1616450718477,879.317723592123,911.0014880952388,908.4289579845616
