nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
524.4337308066229,524.8172567458379,521.893648147583,511.5660250527519,499.62240346272824,518.6985390072778,501.3235364641465,530.4554773966471,503.4791606721426,530.5264743623278,510.7502813793365,523.1312800816125,515.7196190243677,517.7727810087657,518.004381452288,496.4786711193265,492.82015618823823,508.2338502974736,506.11924825395835,506.4312620617095,506.99548866635274,453.02031562441863,476.8755852835518,481.94603347778315,455.20819164457777,509.97943296886626,521.2542285010927,525.1977397373743,526.8682897658574,532.2308124360584,574.3418916974748,576.3188429332913,607.5722060430617,607.2154119582403
515.4258896963935,516.3640499114991,517.5761443546842,510.6376598903113,502.95829936436286,519.3505445207869,501.0910115923202,530.5492553710938,500.15599387032665,530.1967588152204,510.79672731672036,524.4784567696707,515.4546770368305,518.9350378853935,519.381525857108,501.07356262207026,492.9786218915667,505.96775381905695,504.12330463954373,503.0592035566059,504.6764678955079,468.11484309605186,474.9982430594309,481.37022726876404,456.52700696672713,508.30946677071705,530.9707330976212,524.4449244907923,525.5440183367048,530.3190231323242,573.8565281459263,575.6316190447125,605.771484375,607.1806662423271
508.0895524706159,509.4029129573279,513.2622135707313,509.3541453225275,505.4639712742401,519.9094063895092,501.14150510515503,530.5492553710939,498.9736682346891,530.406091962542,512.6759251185829,525.2359063284738,515.9386226109098,520.1048518589566,520.69425037929,507.9658998761858,493.2791870662145,502.19130570547935,500.27750805446084,498.4169284275602,500.47807039533365,478.058461870466,473.38909258161294,481.20399856567406,456.52700696672713,507.1991184779576,529.2810925074984,523.7800173078266,525.0749697004045,529.0616771153042,573.594341823033,575.2035980224608,603.0704018729075,606.9153812953407
502.4247191292902,503.9338458833244,508.95185579572444,507.7154813494005,507.1394191923599,520.3751246134443,501.47501700265104,530.4554773966474,499.9321837652301,531.1544738042926,516.3878747849241,525.4036287580221,517.1714557466057,521.2822229294554,521.9425550188341,517.1556828816736,493.7218517121818,496.904505956741,494.58185849870995,492.50443667457256,494.40029616583,482.85117194766127,472.048133850098,481.44734736851314,455.20819164457805,506.6483880905881,516.185306730725,523.2030181884769,525.4611438569572,528.4587743849985,573.5553327287951,575.0347798665368,599.4689585367843,606.4195571172809
500.2619163876492,501.86332611810633,506.0597299848288,507.7095870971683,508.7355016072595,521.2188891456244,502.18095833914657,530.2304102579756,502.7096593947642,532.7412570771721,523.3325369698664,523.3686621529719,519.2919900076733,518.1209803989959,522.9638174147836,533.2668289911184,494.37175877889035,499.81716519310396,496.3489903041298,494.46042415073975,494.74875459216923,485.82359059651725,471.00232405889636,482.0866960797995,452.0430348714196,506.3200385684063,486.4450614565898,522.4479871477403,527.6175260997958,527.9817206973125,575.7999768938341,575.1745452880864,593.0392543247772,605.6107221330919
496.0967441740494,497.57575825282544,497.6201182774139,503.24656095958926,509.90614573160843,521.0709660847986,502.77498517717675,530.0115875970753,507.19931684221575,534.4529487973173,530.8163423084081,526.1375815981914,522.000161307199,525.5506929670065,523.9057704380584,546.9941315423879,495.2113840012327,481.4510821387885,476.8574948992051,476.51032438732364,474.930455889021,481.0616411481588,469.3527377900627,482.9924864996051,448.5172867547901,507.3395320347381,452.87453569684743,522.163001650856,527.4671223958337,529.0979418073387,572.703276134673,575.4909159342452,587.9113122849242,604.6329302106589
496.35111854189955,497.41675331479064,499.0929490952268,502.65974208286866,508.22876775832447,519.8599551972892,503.66664414178797,529.7646426246283,514.595038641067,537.9975538707919,536.3205748058506,525.6348339262468,524.4628702799483,538.1762015933086,525.1886040823804,553.838768368676,495.4801112583709,476.38972400483664,471.6655444190619,471.94072033110155,471.4872378394721,471.58519672212174,467.9999647594637,484.0870165143698,445.1017278035485,508.1761002313527,418.5896090552924,522.5397949218755,529.4746900285998,530.6889779227124,567.8047841389978,575.9313681466243,585.6226501464848,604.3110453287765
495.8223268418089,496.89792596726227,496.31348292032914,496.15427616664374,502.91640054611975,518.8412283034555,505.32220749628016,529.4552085513164,520.2471575055807,535.3308799380352,535.0114666166763,529.2387666248144,527.7546568371005,553.2848114740285,526.7502027239123,549.0502679007398,496.1094945271813,457.09991927374017,452.9615554809574,454.95782652355405,458.18842497326114,457.5247330438526,465.31771995907775,485.65094829741014,443.018345060803,507.5892286754793,414.7606099446618,520.7822534470334,528.6036333356589,531.3660009474986,561.2649725051157,575.9077831449968,587.5170477004283,603.7795896984287
504.8549564906533,503.7415802365261,500.7830598013745,502.37368011474643,505.190834408715,518.9114536103752,506.78615570068393,529.2458190917972,524.9537404378259,528.160931905111,539.8755776541577,538.215115865072,530.7221236456012,566.263707115537,527.7233552478613,549.0379137311668,495.5650349571595,460.6932892572315,457.5484066917786,461.19692884172747,464.89833613804444,466.1686201549715,465.7389824276882,487.0501861572269,443.4891255696618,505.7115631103519,444.50341796875034,523.7449943905789,525.5493636358356,531.5415576753167,555.6141161237448,575.7293127150766,586.7452218191968,604.8554927280975
512.0405160813109,510.406107766288,507.03068851289333,504.35417175293003,503.83802268618666,519.9089271908719,508.89350673130616,529.5064432053342,526.536056518555,520.3316675821943,544.4923146565759,541.837666466123,532.3787089756561,573.8647722516746,529.0907552809947,549.5767433529813,497.4194415864494,457.4222248622352,455.4297267368865,457.89306386311887,467.0376125517349,468.32056281680184,468.618704296294,488.1624748593289,442.9883212134955,503.2322413126631,468.2947921752933,527.7597707112634,524.3322746640164,530.5386483328687,553.2267703101752,574.9780026390442,586.0726351056785,603.4711514427553
